market,market_cn,product,contract,start_day,start_tdate,start_bt,end_day,end_tdate,end_bt,n_files,n_bars,n_bars_with_vol,sum_vol,seed_vol,seed_vwap,prev_close,next_open,contract_day_vol,vol_share,合约地位
XDCE,大商所,JM,JM1901,20180130,20180129,21:21,20180130,20180130,15:00,1,355,2,3,2,1251.5,1251.5,,3,2.0201612088644674e-05,清淡(<1%)
XDCE,大商所,Y,Y1901,20180130,20180129,21:01,20180130,20180129,23:01,1,121,7,24,1,6060.0,6052.0,6040.0,238,0.0011315121376070895,清淡(<1%)
XDCE,大商所,B,B1809,20180131,20180130,21:10,20180131,20180130,21:21,1,12,4,712,182,3336.0,3336.0,3344.0,1123,0.09046966889551276,次要(1-10%)
XDCE,大商所,B,B1901,20180131,20180131,13:46,20180131,20180131,15:00,1,75,1,2,2,3307.0,3236.0,,2,0.0001611214049786514,清淡(<1%)
XDCE,大商所,JM,JM1901,20180131,20180130,23:01,20180131,20180131,09:34,1,64,2,2,1,1239.0,1239.0,1237.0,14,7.564010438334405e-05,清淡(<1%)
XDCE,大商所,PP,PP1901,20180131,20180131,09:01,20180131,20180131,09:10,1,10,1,2,2,9401.0,9401.0,9390.0,20,0.00012182345345125844,清淡(<1%)
XDCE,大商所,B,B1901,20180201,20180131,21:11,20180201,20180201,10:12,1,212,10,2198,1,3332.0,3258.0,0.0,4287,0.07161710658202472,次要(1-10%)
XDCE,大商所,J,J1901,20180202,20180201,21:15,20180202,20180201,21:18,1,4,1,1,1,1912.5,1906.5,1917.0,71,0.0004259582560909031,清淡(<1%)
XDCE,大商所,JM,JM1901,20180202,20180201,21:19,20180202,20180201,22:54,1,96,1,1,1,1251.0,1251.0,1246.5,23,0.0001106492706769811,清淡(<1%)
XDCE,大商所,PP,PP1901,20180205,20180205,09:03,20180205,20180205,09:13,1,11,4,5,1,9295.0,9281.0,0.0,52,0.0002957856236810521,清淡(<1%)
XDCE,大商所,PP,PP1901,20180208,20180208,09:10,20180208,20180208,09:13,1,4,1,1,1,9270.0,9270.0,9200.0,25,0.00012178784557301182,清淡(<1%)
XDCE,大商所,PP,PP1901,20180209,20180209,09:54,20180209,20180209,11:22,1,74,2,2,1,9170.0,9158.0,9186.0,53,0.00043078223551596334,清淡(<1%)
XDCE,大商所,A,A1901,20180212,20180209,21:02,20180212,20180209,21:05,1,4,1,1,1,3703.0,3701.0,3701.0,95,0.0017530586259711023,清淡(<1%)
XDCE,大商所,J,J1901,20180212,20180209,21:23,20180212,20180209,21:50,1,28,1,1,1,1990.5,1990.5,0.0,48,0.0003533646944499658,清淡(<1%)
XDCE,大商所,JM,JM1901,20180212,20180212,09:12,20180212,20180212,11:30,1,124,3,5,1,1255.0,1253.5,1253.5,12,9.808569420150071e-05,清淡(<1%)
XDCE,大商所,PP,PP1901,20180212,20180212,09:24,20180212,20180212,11:28,1,110,2,7,6,9148.0,9148.0,0.0,23,0.00014010294520756556,清淡(<1%)
XDCE,大商所,PP,PP1901,20180213,20180213,09:13,20180213,20180213,09:49,1,37,6,21,2,9131.0,9126.0,9110.0,93,0.0009769625917872113,清淡(<1%)
XDCE,大商所,B,B1809,20180214,20180213,21:02,20180214,20180213,21:04,1,3,3,386,73,3386.0,3386.0,3385.0,15487,0.566832589122319,主力(>40%)
XDCE,大商所,J,J1901,20180214,20180213,21:35,20180214,20180213,23:13,1,99,2,2,1,1983.0,1983.0,1995.0,13,0.00015765984282526438,清淡(<1%)
XDCE,大商所,PP,PP1901,20180222,20180222,10:03,20180222,20180222,15:00,1,163,2,10,2,9260.0,9260.0,,10,8.978030758733379e-05,清淡(<1%)
XDCE,大商所,A,A1901,20180223,20180222,21:04,20180223,20180222,21:12,1,9,1,6,6,3755.0,3755.0,0.0,385,0.006361953863441073,清淡(<1%)
XDCE,大商所,PP,PP1901,20180223,20180223,09:01,20180223,20180223,09:08,1,8,2,7,2,9242.0,9230.0,9240.0,76,0.0006034619660155629,清淡(<1%)
XDCE,大商所,B,B1805,20180226,20180223,21:01,20180226,20180223,21:01,1,1,1,5,5,3369.0,3369.0,0.0,12250,0.41350210970464135,主力(>40%)
XDCE,大商所,JM,JM1901,20180226,20180223,22:07,20180226,20180223,22:07,1,1,1,1,1,1293.0,1279.0,0.0,69,0.00037436317568484043,清淡(<1%)
XDCE,大商所,JM,JM1901,20180228,20180227,22:57,20180228,20180228,15:00,1,259,3,4,1,1306.5,1306.5,,4,2.7224403955705893e-05,清淡(<1%)
XDCE,大商所,B,B1901,20180301,20180228,21:07,20180301,20180228,21:35,1,29,2,2,1,3349.0,3349.0,3360.0,18,0.0003476514215080346,清淡(<1%)
XDCE,大商所,JM,JM1901,20180301,20180228,21:59,20180301,20180228,22:14,1,16,1,1,1,1298.0,1298.0,0.0,25,0.00014847633584159355,清淡(<1%)
XDCE,大商所,JM,JM1901,20180302,20180301,21:18,20180302,20180301,23:03,1,106,1,1,1,1302.0,1302.0,0.0,38,0.0002611073700990834,清淡(<1%)
XDCE,大商所,J,J1901,20180305,20180302,21:09,20180305,20180302,21:09,1,1,1,1,1,2055.0,2055.0,0.0,124,0.0006470870645208425,清淡(<1%)
XDCE,大商所,L,L1901,20180305,20180305,09:01,20180305,20180305,09:05,1,5,1,1,1,9450.0,9445.0,0.0,404,0.0023891188645771733,清淡(<1%)
XDCE,大商所,JM,JM1901,20180306,20180306,09:01,20180306,20180306,09:59,1,59,2,2,1,1278.5,1269.5,0.0,14,0.00010631431066560352,清淡(<1%)
XDCE,大商所,PP,PP1901,20180306,20180306,09:09,20180306,20180306,09:13,1,5,1,1,1,9239.0,9231.0,0.0,78,0.0004333188893703543,清淡(<1%)
XDCE,大商所,PP,PP1901,20180308,20180308,09:27,20180308,20180308,10:41,1,60,3,3,1,9244.0,9244.0,0.0,113,0.0004200446808589728,清淡(<1%)
XDCE,大商所,A,A1901,20180309,20180308,21:32,20180309,20180308,21:36,1,5,1,1,1,3805.0,3802.0,0.0,171,0.0014842848090827815,清淡(<1%)
XDCE,大商所,JM,JM1901,20180314,20180313,21:20,20180314,20180313,21:20,1,1,1,2,2,1211.5,1211.5,1195.5,90,0.00038037437291058246,清淡(<1%)
XDCE,大商所,PP,PP1901,20180315,20180315,09:09,20180315,20180315,09:49,1,41,4,5,1,9055.0,9055.0,0.0,64,0.0003976736093850972,清淡(<1%)
XDCE,大商所,A,A1901,20180320,20180319,21:01,20180320,20180319,21:03,1,3,2,2,1,3828.0,3828.0,0.0,144,0.001330512154782914,清淡(<1%)
XDCE,大商所,PP,PP1901,20180320,20180320,09:12,20180320,20180320,09:12,1,1,1,3,3,8900.0,8900.0,0.0,203,0.000833028983663604,清淡(<1%)
XDCE,大商所,J,J1901,20180322,20180321,21:07,20180322,20180321,21:11,1,5,3,3,1,1817.0,1816.0,0.0,111,0.0005481237870909441,清淡(<1%)
XDCE,大商所,J,J1901,20180328,20180327,21:03,20180328,20180327,21:03,1,1,1,1,1,1721.5,1713.5,0.0,400,0.0013544813013856344,清淡(<1%)
XDCE,大商所,J,J1901,20180403,20180402,21:07,20180403,20180402,21:08,1,2,2,2,1,1750.5,1743.0,1740.5,337,0.0012442770639491951,清淡(<1%)
XDCE,大商所,PP,PP1901,20180404,20180404,09:01,20180404,20180404,09:02,1,2,1,1,1,8835.0,8835.0,8828.0,598,0.002527483209988208,清淡(<1%)
XDCE,大商所,B,B1901,20180418,20180417,21:05,20180418,20180417,21:05,1,1,1,1,1,3696.0,3696.0,0.0,43657,0.3040413959286575,活跃(10-40%)
XDCE,大商所,J,J1901,20180426,20180425,21:01,20180426,20180425,21:01,1,1,1,1,1,1871.5,1871.0,0.0,901,0.0038969071273177083,清淡(<1%)
XDCE,大商所,A,A1901,20180504,20180503,21:01,20180504,20180503,21:01,1,1,1,3,3,3922.0,3922.0,0.0,3058,0.05147801494848832,次要(1-10%)
XDCE,大商所,Y,Y1805,20180504,20180503,21:01,20180504,20180503,21:04,1,4,1,49,49,5564.0,5554.0,0.0,1573,0.009171369933299128,清淡(<1%)
XDCE,大商所,Y,Y1805,20180507,20180507,09:11,20180507,20180507,15:00,1,215,6,250,20,5580.0,5550.0,,250,0.0012225716060189646,清淡(<1%)
XDCE,大商所,L,L1805,20180515,20180515,15:00,20180515,20180515,15:00,1,1,1,287,287,9470.0,9600.0,,287,0.0031486906054921065,清淡(<1%)
XDCE,大商所,M,M1805,20180515,20180515,15:00,20180515,20180515,15:00,1,1,1,211,211,3096.0,2961.0,,211,0.00021402481267757212,清淡(<1%)
XDCE,大商所,Y,Y1805,20180515,20180515,15:00,20180515,20180515,15:00,1,1,1,100,100,5544.0,5638.0,,100,0.0005394441567408942,清淡(<1%)
XDCE,大商所,Y,Y1905,20180516,20180515,21:02,20180516,20180515,21:05,1,4,2,15,10,6078.0,6078.0,0.0,1109,0.00486580641198331,清淡(<1%)
XDCE,大商所,L,L1905,20180517,20180517,09:01,20180517,20180517,09:06,1,6,1,19,19,9337.1,9325.0,0.0,277,0.0015883300744852261,清淡(<1%)
XDCE,大商所,PP,PP1905,20180517,20180517,09:23,20180517,20180517,09:27,1,5,1,1,1,9216.0,9200.0,0.0,253,0.00145373057143678,清淡(<1%)
XDCE,大商所,V,V1905,20180517,20180517,09:09,20180517,20180517,09:29,1,21,2,9,6,6628.33,6620.0,6620.0,76,0.0003783974866440624,清淡(<1%)
XDCE,大商所,V,V1905,20180518,20180518,09:41,20180518,20180518,09:57,1,17,2,2,1,6520.0,6490.0,6530.0,25,0.00022295350973415023,清淡(<1%)
XDCE,大商所,Y,Y1905,20180521,20180518,21:01,20180521,20180518,21:05,1,5,2,2,1,6040.0,6036.0,6034.0,1321,0.0030033102344446264,清淡(<1%)
XDCE,大商所,B,B1905,20180522,20180521,21:35,20180522,20180521,21:54,1,20,14,806,20,3412.0,3391.0,3397.0,839,0.0071245393250793975,清淡(<1%)
XDCE,大商所,P,P1905,20180523,20180522,21:01,20180523,20180522,21:13,1,13,1,1,1,5312.0,5302.0,5318.0,217,0.0012645687645687646,清淡(<1%)
XDCE,大商所,A,A1905,20180524,20180523,21:01,20180524,20180523,21:25,1,25,1,2,2,3783.0,3783.0,0.0,88,0.0010468214693566806,清淡(<1%)
XDCE,大商所,A,A1905,20180525,20180524,21:01,20180525,20180524,21:07,1,7,1,1,1,3819.0,3818.0,0.0,108,0.0015067174486251204,清淡(<1%)
XDCE,大商所,A,A1905,20180528,20180525,21:01,20180528,20180525,21:03,1,3,1,1,1,3800.0,3800.0,3806.0,117,0.0012739685754418059,清淡(<1%)
XDCE,大商所,JM,JM1905,20180529,20180528,23:03,20180529,20180529,09:59,1,87,1,6,6,1176.0,1176.0,0.0,17,8.055726673932616e-05,清淡(<1%)
XDCE,大商所,PP,PP1905,20180529,20180529,11:30,20180529,20180529,11:30,1,1,1,2,2,9043.0,8969.0,0.0,8,5.0867610684741626e-05,清淡(<1%)
XDCE,大商所,P,P1905,20180530,20180529,21:01,20180530,20180529,21:02,1,2,1,1,1,5252.0,5252.0,0.0,234,0.0005453452221699147,清淡(<1%)
XDCE,大商所,A,A1905,20180531,20180530,21:10,20180531,20180530,21:34,1,25,1,3,3,3855.67,3849.0,0.0,210,0.00219305116075065,清淡(<1%)
XDCE,大商所,JM,JM1905,20180531,20180530,21:03,20180531,20180530,21:51,1,49,1,1,1,1180.5,1177.0,1181.0,15,7.363155750379202e-05,清淡(<1%)
XDCE,大商所,V,V1905,20180601,20180601,09:11,20180601,20180601,09:48,1,38,1,2,2,6515.0,6490.0,0.0,131,0.0008547733545612925,清淡(<1%)
XDCE,大商所,A,A1905,20180604,20180601,21:56,20180604,20180604,09:01,1,96,2,6,2,3846.0,3846.0,0.0,99,0.0011375649216344166,清淡(<1%)
XDCE,大商所,J,J1905,20180604,20180601,21:31,20180604,20180601,22:41,1,71,1,1,1,1985.5,1985.5,1970.0,37,0.00014393134863673672,清淡(<1%)
XDCE,大商所,P,P1905,20180607,20180606,21:05,20180607,20180606,21:12,1,8,1,1,1,5244.0,5244.0,5234.0,107,0.000829682471988524,清淡(<1%)
XDCE,大商所,PP,PP1905,20180608,20180608,09:02,20180608,20180608,09:02,1,1,1,5,5,9204.0,9200.0,0.0,68,0.00044753624714531106,清淡(<1%)
XDCE,大商所,J,J1905,20180611,20180608,21:39,20180611,20180611,09:14,1,126,1,1,1,1978.0,1978.0,0.0,27,0.00012024958469356397,清淡(<1%)
XDCE,大商所,B,B1905,20180615,20180614,22:00,20180615,20180615,09:08,1,99,1,1,1,3367.0,3367.0,3385.0,136,0.0016332020366990104,清淡(<1%)
XDCE,大商所,JM,JM1905,20180627,20180626,21:02,20180627,20180626,21:18,1,17,1,1,1,1141.5,1141.5,1151.5,37,0.0002554419490911099,清淡(<1%)
XDCE,大商所,JM,JM1905,20180629,20180628,21:13,20180629,20180628,21:17,1,5,1,1,1,1152.5,1152.0,1148.5,39,0.00023956362564190768,清淡(<1%)
XDCE,大商所,A,A1905,20180702,20180629,21:01,20180702,20180629,21:11,1,11,1,6,6,3845.0,3845.0,3839.0,610,0.006282571528621748,清淡(<1%)
XDCE,大商所,B,B1905,20180702,20180629,21:04,20180702,20180629,21:09,1,6,1,1,1,3386.0,3383.0,3373.0,397,0.005074195733585552,清淡(<1%)
XDCE,大商所,B,B1905,20180703,20180702,21:02,20180703,20180702,21:03,1,2,1,2,2,3392.0,3391.0,0.0,156,0.0016511955290705674,清淡(<1%)
XDCE,大商所,J,J1905,20180703,20180702,21:02,20180703,20180702,21:02,1,1,1,1,1,1914.0,1914.0,0.0,74,0.0003844415467018552,清淡(<1%)
XDCE,大商所,JM,JM1905,20180703,20180702,21:33,20180703,20180702,21:37,1,5,1,1,1,1136.0,1135.0,1133.0,53,0.00044558409348858716,清淡(<1%)
XDCE,大商所,PP,PP1905,20180703,20180703,09:19,20180703,20180703,11:20,1,107,1,3,3,9150.0,9128.0,0.0,22,0.00019036411463380868,清淡(<1%)
XDCE,大商所,PP,PP1905,20180704,20180704,09:25,20180704,20180704,09:59,1,35,3,3,1,9120.0,9120.0,0.0,39,0.00035529804039465413,清淡(<1%)
XDCE,大商所,I,I1903,20180711,20180710,21:07,20180711,20180710,22:43,1,97,1,1,1,464.5,462.5,0.0,18,1.8320685275054554e-05,清淡(<1%)
XDCE,大商所,JM,JM1905,20180711,20180710,21:01,20180711,20180710,21:04,1,4,1,2,2,1112.0,1112.0,0.0,216,0.001191027592139218,清淡(<1%)
XDCE,大商所,A,A1807,20180713,20180713,15:00,20180713,20180713,15:00,1,1,1,10,10,3565.0,3565.0,,10,8.220777192275757e-05,清淡(<1%)
XDCE,大商所,JM,JM1905,20180713,20180712,21:04,20180713,20180712,21:31,1,28,1,1,1,1116.0,1116.0,0.0,156,0.0010771992818671453,清淡(<1%)
XDCE,大商所,L,L1807,20180713,20180713,15:00,20180713,20180713,15:00,1,1,1,4,4,8995.0,8995.0,,4,4.448843856702739e-05,清淡(<1%)
XDCE,大商所,JM,JM1905,20180716,20180713,21:01,20180716,20180713,21:29,1,29,2,5,4,1100.0,1100.0,1104.0,335,0.0026585191651456236,清淡(<1%)
XDCE,大商所,JM,JM1905,20180717,20180716,21:01,20180717,20180716,21:08,1,8,3,4,1,1102.0,1102.0,0.0,357,0.0024246787470455595,清淡(<1%)
XDCE,大商所,JM,JM1905,20180719,20180718,21:03,20180719,20180718,21:06,1,4,1,2,2,1105.0,1105.0,0.0,233,0.0014426708605253056,清淡(<1%)
XDCE,大商所,JM,JM1905,20180720,20180719,21:01,20180720,20180719,21:09,1,9,4,7,3,1121.0,1121.0,0.0,84,0.000778830641422664,清淡(<1%)
XDCE,大商所,JM,JM1905,20180723,20180720,21:05,20180723,20180720,21:12,1,8,2,2,1,1134.5,1134.5,1132.0,77,0.0006903538736024817,清淡(<1%)
XDCE,大商所,JM,JM1905,20180724,20180723,21:05,20180724,20180723,21:06,1,2,1,2,2,1133.0,1131.5,1131.5,156,0.001196658561094789,清淡(<1%)
XDCE,大商所,V,V1905,20180725,20180725,09:01,20180725,20180725,09:01,1,1,1,2,2,6745.0,6740.0,0.0,45,0.00047904956566172715,清淡(<1%)
XDCE,大商所,JM,JM1905,20180726,20180725,21:01,20180726,20180725,21:20,1,20,3,6,1,1156.5,1152.5,0.0,144,0.0012511838458263461,清淡(<1%)
XDCE,大商所,V,V1905,20180726,20180726,09:03,20180726,20180726,09:10,1,8,4,12,8,6748.12,6740.0,0.0,61,0.00032355421654794173,清淡(<1%)
XDCE,大商所,J,J1905,20180730,20180727,21:01,20180730,20180727,21:10,1,10,1,1,1,2114.5,2108.5,2108.5,309,0.001167275488348022,清淡(<1%)
XDCE,大商所,JM,JM1905,20180730,20180727,21:03,20180730,20180727,21:12,1,10,1,1,1,1163.0,1163.0,1157.0,368,0.0017029153169828783,清淡(<1%)
XDCE,大商所,CS,CS1905,20180731,20180731,09:02,20180731,20180731,09:03,1,2,1,1,1,2352.0,2352.0,2353.0,288,0.0050203078424878415,清淡(<1%)
XDCE,大商所,I,I1903,20180731,20180730,21:52,20180731,20180730,22:37,1,46,1,1,1,491.0,489.5,0.0,17,2.7518822064915282e-05,清淡(<1%)
XDCE,大商所,JM,JM1905,20180801,20180731,21:04,20180801,20180731,21:24,1,21,1,2,2,1188.5,1188.5,0.0,118,0.0007206018857784944,清淡(<1%)
XDCE,大商所,PP,PP1905,20180801,20180801,09:11,20180801,20180801,09:13,1,3,1,3,3,9460.33,9460.0,0.0,93,0.0005797824257348586,清淡(<1%)
XDCE,大商所,PP,PP1905,20180802,20180802,09:09,20180802,20180802,09:19,1,11,2,10,4,9465.0,9445.0,0.0,615,0.0026958549586197224,清淡(<1%)
XDCE,大商所,PP,PP1905,20180803,20180803,09:08,20180803,20180803,09:09,1,2,1,2,2,9585.5,9546.0,9599.0,620,0.001918696771637948,清淡(<1%)
XDCE,大商所,JM,JM1905,20180810,20180809,21:01,20180810,20180809,21:29,1,29,6,8,1,1257.5,1249.0,0.0,465,0.0026071598777718595,清淡(<1%)
XDCE,大商所,I,I1903,20180813,20180810,21:08,20180813,20180810,21:11,1,4,3,3,1,511.5,510.0,511.0,125,0.00017182555719591686,清淡(<1%)
XDCE,大商所,JM,JM1905,20180813,20180810,21:07,20180813,20180810,21:10,1,4,3,6,1,1224.0,1221.5,1218.0,301,0.0021423335065230854,清淡(<1%)
XDCE,大商所,J,J1905,20180814,20180813,21:01,20180814,20180813,21:03,1,3,3,20,12,2378.58,2378.5,0.0,559,0.0021676076436282416,清淡(<1%)
XDCE,大商所,JM,JM1905,20180814,20180813,21:07,20180814,20180813,21:08,1,2,1,1,1,1244.0,1244.0,1240.0,506,0.0033607194330612434,清淡(<1%)
XDCE,大商所,JM,JM1905,20180817,20180816,21:01,20180817,20180816,21:02,1,2,2,6,3,1250.33,1245.0,0.0,1364,0.004478695005467029,清淡(<1%)
XDCE,大商所,I,I1903,20180829,20180828,21:08,20180829,20180828,21:33,1,26,1,5,5,490.0,484.5,489.0,855,0.002157113554998827,清淡(<1%)
XDCE,大商所,B,B1809,20180831,20180830,21:30,20180831,20180830,21:34,1,5,4,385,100,3318.0,3318.0,0.0,1321,0.01758379256182946,次要(1-10%)
XDCE,大商所,B,B1811,20180831,20180830,21:30,20180831,20180831,09:21,1,142,4,385,100,3617.0,3590.0,3581.0,5940,0.07906716715917259,次要(1-10%)
XDCE,大商所,B,B1903,20180831,20180831,13:42,20180831,20180831,15:00,1,79,9,5390,678,3336.0,3336.0,,5390,0.0717461331629529,次要(1-10%)
XDCE,大商所,B,B1811,20180904,20180904,11:11,20180904,20180904,15:00,1,110,5,4086,1344,3619.0,3619.0,,4086,0.018097984240668642,次要(1-10%)
XDCE,大商所,B,B1903,20180904,20180904,10:03,20180904,20180904,15:00,1,163,4,3250,1308,3350.0,3350.0,,3250,0.014395117176253814,次要(1-10%)
XDCE,大商所,I,I1907,20180904,20180903,21:01,20180904,20180903,21:09,1,9,1,2,2,492.0,491.5,0.0,126,0.00028826817176207353,清淡(<1%)
XDCE,大商所,B,B1811,20180905,20180905,10:44,20180905,20180905,15:00,1,137,3,3912,1020,3594.0,3594.0,,3912,0.019590365065852072,次要(1-10%)
XDCE,大商所,B,B1903,20180905,20180905,09:39,20180905,20180905,15:00,1,187,13,3428,218,3361.0,3361.0,,3428,0.017166608242776302,次要(1-10%)
XDCE,大商所,B,B1811,20180906,20180905,21:48,20180906,20180906,15:00,1,328,25,4880,886,3594.0,3594.0,,4880,0.03186772282917464,次要(1-10%)
XDCE,大商所,B,B1903,20180906,20180905,21:39,20180906,20180906,15:00,1,337,4,3240,976,3360.0,3360.0,,3240,0.021158078271829063,次要(1-10%)
XDCE,大商所,B,B1811,20180907,20180907,11:22,20180907,20180907,15:00,1,99,8,3182,1186,3594.0,3594.0,,3182,0.02222129109751669,次要(1-10%)
XDCE,大商所,B,B1903,20180907,20180907,11:16,20180907,20180907,15:00,1,105,4,3332,1066,3360.0,3360.0,,3332,0.023268806391239977,次要(1-10%)
XDCE,大商所,B,B1811,20180910,20180910,09:54,20180910,20180910,11:14,1,66,9,3449,212,3656.0,3594.0,0.0,4411,0.02637384976890744,次要(1-10%)
XDCE,大商所,B,B1903,20180910,20180910,09:43,20180910,20180910,15:00,1,183,7,4264,214,3360.0,3360.0,,4264,0.025494920746910295,次要(1-10%)
XDCE,大商所,M,M1907,20180910,20180907,21:01,20180910,20180907,21:01,1,1,1,1,1,2753.0,2752.0,0.0,1014,0.0006964218750643882,清淡(<1%)
XDCE,大商所,B,B1811,20180911,20180910,23:12,20180911,20180911,11:10,1,134,3,3412,1268,3692.0,3692.0,3626.0,3542,0.022409778812572757,次要(1-10%)
XDCE,大商所,B,B1903,20180911,20180910,23:04,20180911,20180911,15:00,1,252,5,3324,858,3413.0,3413.0,,3324,0.02103052082806094,次要(1-10%)
XDCE,大商所,I,I1907,20180912,20180911,21:01,20180912,20180911,21:05,1,5,1,1,1,507.0,507.0,0.0,155,0.00023127493666050928,清淡(<1%)
XDCE,大商所,B,B1811,20180914,20180914,09:48,20180914,20180914,14:35,1,153,7,3786,842,3600.0,3600.0,0.0,3788,0.043769137442948754,次要(1-10%)
XDCE,大商所,B,B1903,20180914,20180914,09:41,20180914,20180914,15:00,1,185,4,3860,1282,3380.0,3380.0,,3860,0.04460107458547576,次要(1-10%)
XDCE,大商所,BB,BB1809,20180914,20180914,15:00,20180914,20180914,15:00,1,1,1,1,1,212.0,212.0,,1,1.0,主力(>40%)
XDCE,大商所,L,L1809,20180914,20180914,15:00,20180914,20180914,15:00,1,1,1,684,684,9370.0,9300.0,,684,0.004893403920446415,清淡(<1%)
XDCE,大商所,V,V1809,20180914,20180914,15:00,20180914,20180914,15:00,1,1,1,340,340,6920.0,6835.0,,340,0.002653617114269436,清淡(<1%)
XDCE,大商所,B,B1903,20180917,20180914,22:24,20180917,20180917,15:00,1,292,5,3404,430,3380.0,3380.0,,3404,0.04359742821281283,次要(1-10%)
XDCE,大商所,B,B1907,20180917,20180914,22:35,20180917,20180917,15:00,1,281,6,4002,844,3323.0,3323.0,,4002,0.05125643587182049,次要(1-10%)
XDCE,大商所,B,B1903,20180918,20180917,23:04,20180918,20180918,15:00,1,252,3,2524,848,3380.75,3380.0,,2524,0.02402985643017632,次要(1-10%)
XDCE,大商所,B,B1907,20180918,20180917,23:00,20180918,20180918,15:00,1,256,5,4220,1053,3323.0,3323.0,,4220,0.040176701321451694,次要(1-10%)
XDCE,大商所,B,B1909,20180918,20180917,21:02,20180918,20180917,23:08,1,127,11,2576,4,3250.0,3250.0,3217.0,4746,0.0451845081686279,次要(1-10%)
XDCE,大商所,B,B1903,20180919,20180919,09:26,20180919,20180919,15:00,1,200,6,3376,414,3380.0,3380.0,,3376,0.03966118819092821,次要(1-10%)
XDCE,大商所,B,B1907,20180919,20180919,09:16,20180919,20180919,15:00,1,210,5,3418,211,3323.0,3323.0,,3418,0.040154603446858,次要(1-10%)
XDCE,大商所,B,B1909,20180919,20180918,21:48,20180919,20180918,22:21,1,34,3,4,1,3229.0,3229.0,3224.0,3479,0.040871230366184605,次要(1-10%)
XDCE,大商所,I,I1907,20180919,20180918,21:01,20180919,20180918,21:03,1,3,1,1,1,514.5,513.0,516.5,145,0.0002882623545269118,清淡(<1%)
XDCE,大商所,B,B1903,20180920,20180919,23:04,20180920,20180920,15:00,1,252,7,3368,166,3394.0,3380.0,,3368,0.04307346020053202,次要(1-10%)
XDCE,大商所,B,B1907,20180920,20180920,09:10,20180920,20180920,15:00,1,216,5,3830,629,3319.0,3319.0,,3830,0.04898199304276652,次要(1-10%)
XDCE,大商所,B,B1909,20180920,20180920,09:10,20180920,20180920,10:56,1,92,5,3830,629,3268.0,3223.0,3231.0,3861,0.04937845303867403,次要(1-10%)
XDCE,大商所,I,I1907,20180920,20180919,21:01,20180920,20180919,21:36,1,36,1,2,2,511.0,510.5,510.5,24,6.68175629964336e-05,清淡(<1%)
XDCE,大商所,L,L1909,20180920,20180920,09:01,20180920,20180920,09:13,1,13,1,1,1,9270.0,9250.0,9285.0,240,0.0016401284767306773,清淡(<1%)
XDCE,大商所,Y,Y1909,20180920,20180919,21:01,20180920,20180919,21:01,1,1,1,1,1,5786.0,5786.0,5784.0,511,0.0024442042225899956,清淡(<1%)
XDCE,大商所,B,B1903,20180921,20180921,09:55,20180921,20180921,15:00,1,171,6,3412,422,3397.0,3380.0,,3412,0.0384580703336339,次要(1-10%)
XDCE,大商所,B,B1907,20180921,20180921,09:24,20180921,20180921,15:00,1,202,6,3414,854,3309.0,3309.0,,3414,0.03848061316501353,次要(1-10%)
XDCE,大商所,M,M1903,20180921,20180920,21:01,20180921,20180920,21:01,1,1,1,7,7,2995.0,2994.0,0.0,363,0.0005051320301019726,清淡(<1%)
XDCE,大商所,B,B1903,20180925,20180925,09:15,20180925,20180925,15:00,1,211,5,2542,846,3446.0,3380.0,,2542,0.04599489749760255,次要(1-10%)
XDCE,大商所,B,B1907,20180925,20180925,09:30,20180925,20180925,15:00,1,196,4,2554,856,3309.0,3309.0,,2554,0.046212025259196265,次要(1-10%)
XDCE,大商所,B,B1903,20180926,20180926,10:39,20180926,20180926,15:00,1,142,2,426,176,3460.5,3380.0,,426,0.009321255087304713,清淡(<1%)
XDCE,大商所,B,B1907,20180926,20180926,10:11,20180926,20180926,15:00,1,155,6,776,44,3309.0,3309.0,,776,0.016979563257625487,次要(1-10%)
XDCE,大商所,J,J1909,20180927,20180926,22:02,20180927,20180926,22:40,1,39,1,1,1,2142.5,2142.5,0.0,35,0.00015370764805340242,清淡(<1%)
XDCE,大商所,P,P1909,20180927,20180926,21:06,20180927,20180926,22:00,1,55,2,4,2,4926.0,4926.0,4902.0,77,0.0005123189418285129,清淡(<1%)
XDCE,大商所,PP,PP1909,20180927,20180927,09:01,20180927,20180927,09:35,1,35,3,3,1,9399.0,9398.0,0.0,91,0.000662025215158195,清淡(<1%)
